"key","source","target"
"cinematics.inquisitionArrival.inquisitionArrivalLine32","SELINE: You will arrange an escort for my vanguard to Caylen.","سيلين: سترتب مرافقة لطليعة قواتي إلى كايلن."
"cinematics.inquisitionArrival.inquisitionArrivalLine33","ELLSWORTH: Caylen? ...It will be done. Is there anything else we can do?","إلسورث: كايلن؟ ...سيكون لكِ ما أردتِ. هل ثمة شيء آخر يمكننا تقديمه؟"
"cinematics.inquisitionArrival.inquisitionArrivalLine34","SELINE: You can rejoice, Governor. Your salvation is at hand.","سيلين: يمكنك أن تبتهج أيها الحاكم. فخلاصكم بات وشيكاً."
"cinematics.inquisitionArrival.inquisitionArrivalLine35","ROAN: Oh! The Inquisition at our gates, and Cerim in our rookery.","روان: يا للمفارقة! محاكم التفتيش على أبوابنا، ومحاربو السيريم في برج الغربان!"
"cinematics.inquisitionArrival.inquisitionArrivalLine36","ROAN: We’ve prepared lodgings below. A humble room, to be sure, but safe and warm.","روان: جهزنا لك مسكناً في الأسفل. إنها غرفة متواضعة بلا شك، لكنها آمنة ودافئة."
"cinematics.inquisitionArrival.inquisitionArrivalLine37","ROAN: I hope you’ve arrived in time to save our fair island. Not only in time to witness its ruin.","روان: آمل أنك وصلت في الوقت المناسب لإنقاذ جزيرتنا الجميلة، لا لتشهد هلاكها وحسب."
"cinematics.inquisitionArrival.inquisitionArrivalLine4","ROAN: Did you not hear? The Cerim have arrived!","روان: ألم تسمع؟ لقد وصل السيريم!"
"cinematics.inquisitionArrival.inquisitionArrivalLine5","WATCHER: They won’t come... Never answer...","المراقب: لن يأتوا... لا يجيبون قط..."
"cinematics.inquisitionArrival.inquisitionArrivalLine6","ROAN: I... apologize. He was, is a brilliant scholar. But it’s been so long...","روان: أنا... أعتذر. كان، وما زال باحثاً فذاً. لكن مضى وقت طويل للغاية..."
"cinematics.inquisitionArrival.inquisitionArrivalLine7","ROAN: God’s reach... They’re already here...","روان: يا رحمة الرب... لقد وصلوا بالفعل..."
"cinematics.inquisitionArrival.inquisitionArrivalLine8","SELINE: Governor Ellsworth.","سيلين: الحاكم إلسورث."
"cinematics.inquisitionArrival.inquisitionArrivalLine9","ELLSWORTH: Madrigal Seline. I apologize for the lack of a formal welcome. 
If you sent word, it must’ve been lost.","إلسورث: المادريغال سيلين. أعتذر لعدم وجود استقبال رسمي. إن كنتِ قد أرسلتِ خبراً، فلا بد أنه فُقد في الطريق."
"cinematics.inquisitionArrival.playerAwaiting","Gather in the Rookery","التجمع في برج الغربان"
"cinematics.inquisitionArrival.roanIntroLine1","ROAN: You’ve arrived! I knew his letters were not in vain...","روان: لقد وصلت! كنت أعلم أن رسائله لم تذهب سدى..."
"cinematics.inquisitionArrival.waitingForOtherPlayers","All players must gather in the Rookery","يجب على جميع اللاعبين التجمع في برج الغربان"
"cinematics.odessaAndEllsworthWarRoom.warRoomLine1","ELLSWORTH: Take the upper passage out, then leave by the northwest gate.","إلسورث: اسلكي الممر العلوي للخروج، ثم غادري عبر البوابة الشمالية الغربية."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine10","ELLSWORTH: Odessa.","إلسورث: أوديسا."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine11","ELLSWORTH: She wouldn’t have wanted this.","إلسورث: لم تكن لترضى بهذا."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine17","ELLSWORTH: Don’t be seen when you go.","إلسورث: لا تدعي أحداً يراكِ وأنتِ تغادرين."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine2","ODESSA: What are you doing – ","أوديسا: ما الذي تفعله —"
"cinematics.odessaAndEllsworthWarRoom.warRoomLine3","ELLSWORTH: Guard Benedus often sleeps on duty, and the ramparts above him will be unmanned.","إلسورث: الحارس بينيدوس ينام كثيراً أثناء نوبة حراسته، والمتاريس التي فوقه ستكون خالية من الحراس."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine4","ELLSWORTH: Head north to Irmgard in Marin. Or west to the Glades. Anywhere but here.","إلسورث: اتجهي شمالاً نحو إيرمغارد في مارين. أو غرباً نحو الغابات. إلى أي مكان إلا هنا."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine5","ODESSA: So that's it then.","أوديسا: هكذا هي الأمور إذن."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine6","ELLSWORTH: You have to go.","إلسورث: عليكِ بالرحيل."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine7","ODESSA: I was dragged through the gates in chains. I didn't ask to come here. Or are you too busy groveling to Phalen that you –","أوديسا: لقد سُحبت مقيدة بالسلاسل عبر البوابات، ولم أطلب المجيء إلى هنا. أم أنك منشغل جداً بالتملق لفالن حتى أنك —"
"cinematics.odessaAndEllsworthWarRoom.warRoomLine8","ELLSWORTH: Enough! Just go.","إلسورث: كفى! ارحلي وحسب."
"cinematics.odessaAndEllsworthWarRoom.warRoomLine9","ODESSA: I was gone.","أوديسا: لقد كنت راحلة بالفعل."
"cinematics.ofRatsAndRaiders.darakOnTheBridge.darakAfterFightLine1","DARAK: You're fighting for a dead man.","داراك: أنت تقاتل في سبيل رجل ميت."
"cinematics.ofRatsAndRaiders.darakOnTheBridge.darakAfterFightLine2","DARAK: Ellsworth can't protect Sacrament. He can't protect anyone.","داراك: إلسورث عاجز عن حماية ساكرامنت، وهو عاجز عن حماية أي شخص."
"cinematics.ofRatsAndRaiders.darakOnTheBridge.darakBeforeFightLine1","DARAK: Ellsworth arms field hands and farmers, and sends them to the slaughter.","داراك: يسلّح إلسورث عمال الحقول والمزارعين، ثم يرسلهم إلى المذبح."
"cinematics.ofRatsAndRaiders.darakOnTheBridge.darakBeforeFightLine2","DARAK: I wonder… By the time we breach Sacrament's gates…","داراك: أتساءل... بحلول الوقت الذي نحطم فيه بوابات ساكرامنت..."
"cinematics.ofRatsAndRaiders.darakOnTheBridge.darakBeforeFightLine3","DARAK: Will anyone be left inside?","داراك: هل سيبقى أحد على قيد الحياة بداخلها؟"
"cinematics.ofRatsAndRaiders.openingTheSewers.rattiganOpeningSewersLine1","RATTIGAN: There you are...","راتيغان: ها أنت ذا..."
"cinematics.ofRatsAndRaiders.openingTheSewers.rattiganOpeningSewersLine2","RATTIGAN: Your kingdom awaits within. And all the rot that comes with it.","راتيغان: مملكتك تنتظرك في الداخل، بكل ما يعتريها من عفن."
"cinematics.ofRatsAndRaiders.openingTheSewers.rattiganOpeningSewersLine3","RATTIGAN: Now we're square, me and you.","راتيغان: بتنا الآن متعادلين، أنا وأنت."
"cinematics.ofRatsAndRaiders.openingTheSewers.rattiganOpeningSewersLine4","RATTIGAN: If you find Darak, tell him Rattigan sends his love...","راتيغان: إن عثرت على داراك، فأخبره أن راتيغان يرسل له أحر أشواقه..."
"cinematics.ofRatsAndRaiders.plagueDarakBossIntro.plagueDarakBossIntroLine1","DARAK: You're sick. All of you…","داراك: أنتم مرضى، كلكم..."
"cinematics.ofRatsAndRaiders.plagueDarakBossIntro.plagueDarakBossIntroLine2","DARAK: Trying to stop me. To keep me from Annora…","داراك: تحاولون إيقافي، وإبعادي عن أنورا..."
"cinematics.ofRatsAndRaiders.plagueDarakBossIntro.plagueDarakBossIntroLine3","DARAK: But I'll save her.","داراك: لكني سأنقذها."
"cinematics.ofRatsAndRaiders.plagueDarakBossIntro.plagueDarakBossIntroLine4","DARAK: Protect her. From…","داراك: سأحميها... من..."
"cinematics.ofRatsAndRaiders.plagueDarakBossIntro.plagueDarakBossIntroLine5","DARAK: From you.","داراك: منك أنت."
"cinematics.phalenChurch.armadaIntroLine1","MAGNUS: This is my responsibility to the kingdom.","ماغنوس: هذه مسؤوليتي تجاه المملكة."
"cinematics.phalenChurch.armadaIntroLine2","MAGNUS: With God’s hands, we will reach into every corner of the island.","ماغنوس: بأيدي الإله، سنصل إلى كل ركن من أركان الجزيرة."
"cinematics.phalenChurch.armadaIntroLine3","MAGNUS: And bring it, like a newborn babe...","ماغنوس: وننتشلها، كما يُنتشل وليد رضيع..."
"cinematics.phalenChurch.armadaIntroLine4","MAGNUS: Screaming into the light.","ماغنوس: وهو يصرخ خارجاً إلى النور."
"cinematics.phalenChurch.phalenChurchLine1","BAURUS: So it's true... The king is dead.","بوروس: إذن فالأمر صحيح... لقد مات الملك."
"cinematics.phalenChurch.phalenChurchLine10","MAGNUS: Even now it ravages the island of Sacra, just off our own shores.","ماغنوس: فحتى في هذه اللحظة، يعيث دماراً في جزيرة ساكرا، على مقربة من شواطئنا."
"cinematics.phalenChurch.phalenChurchLine11","MAGNUS: Turning their men and women into... unspeakable things.","ماغنوس: محولاً رجالهم ونساءهم إلى... كائنات لا يوصف هولها."
"cinematics.phalenChurch.phalenChurchLine12","SELINE: The Pestilence is a punishment upon those who have lost their faith.","سيلين: الوباء عقاب نزل بمن فقدوا إيمانهم."
"cinematics.phalenChurch.phalenChurchLine13","BAURUS: Is it now? How convenient.","بوروس: أحقاً هو كذلك؟ يا لها من مصادفة ملائمة."
"cinematics.phalenChurch.phalenChurchLine14","SELINE: You question the Church?","سيلين: أتشكك في الكنيسة؟"
"cinematics.phalenChurch.phalenChurchLine15","BAURUS: You're not the Church, Madrigal. You're just the tip of its spear.","بوروس: لستِ الكنيسة أيتها المادريغال، بل أنتِ مجرد سنان رمحها."
"cinematics.phalenChurch.phalenChurchLine16","MAGNUS: Enough. Whatever the cause of this sickness, I cannot allow it to spread.","ماغنوس: كفى. أياً كان سبب هذا المرض، فلا يمكنني السماح له بالتفشي."
"cinematics.phalenChurch.phalenChurchLine17","MAGNUS: My father has been... weak for many years. I will begin my reign doing what he could not.","ماغنوس: لقد كان والدي... ضعيفاً لسنوات طوال. وسأستهل عهدي بإنجاز ما عجز عنه."
"cinematics.phalenChurch.phalenChurchLine18","BAURUS: My King, you are -- grieving. I must recommend against any --","بوروس: يا مولاي، أنت في غمرة — الحزن. ولا يسعني إلا أن أحذرك من أي —"
"cinematics.phalenChurch.phalenChurchLine19","MAGNUS: It's already done. Tomorrow, Madrigal Seline and her Inquisition will set sail for Sacra.","ماغنوس: قُضي الأمر بالفعل. غداً، ستبحر المادريغال سيلين ومحاكم التفتيش التابعة لها إلى ساكرا."
"cinematics.phalenChurch.phalenChurchLine2","BAURUS: Long live the King.","بوروس: عاش الملك."
"cinematics.phalenChurch.phalenChurchLine20","SELINE: I promise we will cleanse the island of this wickedness.","سيلين: أعدك بأننا سنطهر الجزيرة من هذا الرجس."
"cinematics.phalenChurch.phalenChurchLine20b","SELINE: Our new king’s faith in the church is well placed.","سيلين: ثقة ملكنا الجديد في الكنيسة بمحلها تماماً."
"cinematics.phalenChurch.phalenChurchLine21","BAURUS: Our king's faith was never in question. Ellsworth is a strong ruler, 
your grace. Sacra will recover.","بوروس: إيمان ملكنا لم يكن موضع شك قط. وإلسورث حاكم قوي يا صاحب الجلالة، وستتعافى ساكرا."
"cinematics.phalenChurch.phalenChurchLine23","MAGNUS: No. Sacra will be reborn.","ماغنوس: كلا. بل ستولد ساكرا من جديد."
"cinematics.phalenChurch.phalenChurchLine3","BAURUS: He was a great man, and a good friend. I will mourn him.","بوروس: كان رجلاً عظيماً، وصديقاً وفياً. سأبكي عليه وأحزن لفقده."
"cinematics.phalenChurch.phalenChurchLine4","SELINE: We will all mourn him.","سيلين: سنحزن عليه جميعاً."
"cinematics.phalenChurch.phalenChurchLine5","SELINE: Your father's soul is at rest now, King Magnus. The people look to you for strength.","سيلين: روح والدك في سلام الآن يا جلالة الملك ماغنوس. والناس يرجون منك القوة."
"cinematics.phalenChurch.phalenChurchLine6","BAURUS: I offer my condolences, and my counsel, as I did for your father for many--","بوروس: أقدم لك خالص عزائي، ومشورتي، تماماً كما قدمتها لوالدك لسنوات عديـ—"
"cinematics.phalenChurch.phalenChurchLine7","MAGNUS: The Great Pestilence has returned, Lord Baurus.","ماغنوس: لقد عاد الوباء العظيم، يا لورد بوروس."
"cinematics.phalenChurch.phalenChurchLine8","BAURUS: I... Yes, I have heard the rumors.","بوروس: أنا... نعم، لقد بلغتني الشائعات."
"cinematics.phalenChurch.phalenChurchLine9","MAGNUS: They're not rumors.","ماغنوس: ليست شائعات."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine1","ELLSWORTH: People of Sacrament. My people.","إلسورث: يا أهل ساكرامنت. يا شعبي."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine10","ELLSWORTH: History has called upon us. And history will remember how we answer.","إلسورث: لقد دعانا التاريخ، وسيذكر التاريخ كيف سنجيب نداءه."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine2","ELLSWORTH: We find ourselves in a place we never sought - under the eyes of history.","إلسورث: نجد أنفسنا في موقف لم نسعَ إليه قط — تحت مجهر التاريخ ورقابته."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine3","ELLSWORTH: A plague that spent a thousand years confined to stories is now clawing at our gate.","إلسورث: وباءٌ قضى ألف عام حبيس الحكايات والقصص، ها هو الآن يخدش بوابتنا بمخالبه."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine4","ELLSWORTH: The threat of anarchy swells beneath us.","إلسورث: وخطر الفوضى يتعاظم من تحتنا."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine5","ELLSWORTH: God’s chosen descend from on high.","إلسورث: ومختارو الرب يهبطون إلينا من الأعالي."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine6","ELLSWORTH: And none of us can say what tomorrow will bring.","إلسورث: ولا أحد منا يدري ما يخبئه الغد."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine7","ELLSWORTH: But what I know is that our stone walls do not compare to the strength of our will.","إلسورث: لكن ما أعلمه يقيناً هو أن جدراننا الحجرية لا تضاهي صلابة عزيمتنا."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine8","ELLSWORTH: And I know both will withstand whatever rises against Sacrament...","إلسورث: وأعلم أن كليهما سيصمد في وجه كل ما يستيقظ ضد ساكرامنت..."
"cinematics.sacramentDrawbridge.ellsworthSpeechLine9","ELLSWORTH: No matter the cost.","إلسورث: مهما كان الثمن."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine1","GUARD: Lower the bridge!","حارس: أنزلوا الجسر!"
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine10","ELLSWORTH: Seek the Watcher, up in the Rookery.","إلسورث: توجه إلى المراقب، في أعلى برج الغربان."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine11","WINNICK: Cerim. In the flesh and on our island... I thought you’d be taller.","وينيك: أحد السيريم! بلحمه ودمه وعلى أرض جزيرتنا... كنت أظنك أطول قامة."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine12","ELLSWORTH: Your kind’s welcome within our walls. I trust you’ll find a home here.","إلسورث: مرحب بأمثالك داخل أسوارنا، وأنا على ثقة بأنك ستجد هنا موطناً لك."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine13","ELLSWORTH: Welcome... to Sacrament.","إلسورث: مرحباً بك... في ساكرامنت."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine2","WINNICK: State your business! Quickly! Don’t think just because you felled the beast you’re an ally.","وينيك: أفصح عن شأنك! وبسرعة! لا تظن أنك حليف لمجرد أنك صرعت ذلك الوحش."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine3","ELLSWORTH: I apologize for the lack of hospitality. My friend here has his guard up for good reason.","إلسورث: أعتذر عن قلة حفاوة الاستقبال. فصديقي هنا في حالة تأهب وحذر لأسباب وجيهة."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine4","ELLSWORTH: It’s alright, Winnick.","إلسورث: لا بأس يا وينيك."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine5","ELLSWORTH: Once the Raiders took the old fortress, their bloodshed has drawn 
more and more of those... things toward our city.","إلسورث: منذ أن استولى المغيرون على الحصن القديم، جلبت دماؤهم المسفوكة المزيد والمزيد من تلك... المسوخ نحو مدينتنا."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine6","ELLSWORTH: ...My god. You’re Cerim.","إلسورث: ...يا إلهي. أنت من السيريم."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine7","ELLSWORTH: How did you manage to slay that monstrosity...","إلسورث: كيف استطعت القضاء على ذلك المسخ الهائل..."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine8","ELLSWORTH: The Watcher’s call has been answered.","إلسورث: لقد استُجيب لنداء المراقب."
"cinematics.sacramentDrawbridge.sacramentDrawbridgeLine9","WINNICK: Ha! I told that old coot he was wasting his time. For once I’m glad I was wrong.","وينيك: هه! أخبرت ذلك العجوز الخرف أنه يضيع وقته هباءً. وللمرة الأولى يسعدني أنني كنت مخطئاً."
"cinematics.servantOfGod.CerimChamber.CerimInscriptionLine1","Let the Gate stand as sentinel ","لتقف البوابة كحارس أمين"
"cinematics.servantOfGod.CerimChamber.CerimInscriptionLine2","Open when the world is in chorus ","تفتح حين ينشد العالم في انسجام"
"cinematics.servantOfGod.CerimChamber.CerimInscriptionLine3","Closed when it cries out in torment ","وتغلق حين يصرخ متلوعاً من العذاب"
"cinematics.servantOfGod.CerimChamber.CerimInscriptionLine4","This is the will of the Sayer","هذه مشيئة القائل"
"cinematics.servantOfGod.RivenTwinsBossIntro.RivenTwinsBossIntroLine1","RIVEN TWINS: Some of them begged…","التوأمان ريفن: توسل بعضهم..."
"cinematics.servantOfGod.RivenTwinsBossIntro.RivenTwinsBossIntroLine2","RIVEN TWINS: Some of them prayed…","التوأمان ريفن: وابتهل بعضهم..."
"cinematics.servantOfGod.RivenTwinsBossIntro.RivenTwinsBossIntroLine3","RIVEN TWINS: When we took their eyes, and cut their throats.","التوأمان ريفن: حين اقتلعنا أعينهم، وحززنا رقابهم."
"cinematics.servantOfGod.RivenTwinsBossIntro.RivenTwinsBossIntroLine4","RIVEN TWINS: But there are no gods to answer.","التوأمان ريفن: لكن ما من آلهة لتجيب."
"cinematics.servantOfGod.RivenTwinsBossIntro.RivenTwinsBossIntroLine5","RIVEN TWINS: ...Not even yours.","التوأمان ريفن: ...ولا حتى إلهك."
"cinematics.shipPrologue.odessaVOLine1","When I was a child…","حين كنت طفلة..."
"cinematics.shipPrologue.odessaVOLine2","Irmgard told me stories.","روت لي إيرمغارد حكايات."
"cinematics.shipPrologue.odessaVOLine3","Said the Pestilence turned men’s faces inside out. ","قالت إن الوباء يقلب وجوه الرجال ظهراً لبطن."
"cinematics.shipPrologue.odessaVOLine4","Made them grow limbs where none should be.","ويجعل أطرافاً تنبت لهم في غير موضعها."
"cinematics.shipPrologue.odessaVOLine5","That the world was nearly lost in its wake.","وأن العالم كاد يفنى في أعقابه."
"cinematics.shipPrologue.odessaVOLine6","And she prayed…","وكانت تبتهل..."
"cinematics.shipPrologue.odessaVOLine7","…that the Cerim would never need to return.","...ألا يحتاج السيريم للعودة أبداً."
"cinematics.shipPrologue.risenAttackLine1","ODESSA: Let it burn! Show these mainlanders that Sacra is our island.","أوديسا: دعوها تحترق! أروّا أهل البر الرئيسي أن ساكرا جزيرتنا."
"cinematics.shipPrologue.shipCrashLine1","ODESSA: You shouldn't be here, Cerim!","أوديسا: لم يكن ينبغي أن تأتي إلى هنا، أيها السيريم!"
"cinematics.shipPrologue.shipCrashLine2","ODESSA: It's too late for fairy tales.","أوديسا: فات الأوان على الحكايات الخرافية."
"cinematics.shipPrologue.shipCrashLine3","ODESSA: It’s too late for any of us.","أوديسا: فات الأوان علينا جميعاً."
"cinematics.shipPrologue.shipOpeningLine2","DECKHAND: We should turn back while we still can.","بحار: يجدر بنا العودة أدراجنا ما دامت الفرصة سانحة."
"cinematics.shipPrologue.shipOpeningLine5","FIRST MATE: It’s an island. Not a fairy tale.","المساعد الأول: إنها مجرد جزيرة، وليست حكاية خرافية."
"cinematics.shipPrologue.shipOpeningLine6","BOSUN: This is a fool’s errand. There’s no sum worth bringing the likes of them to shore…","رئيس البحارة: هذا مسعى أحمق. لا يوجد ثمن يستحق جلب أمثالهم إلى الشاطئ..."
"cinematics.weepingSisters.lostHuntressBossIntro.lostHuntressBossIntroLine1","Help me, Father…","أنقذني يا أبتي..."
"cinematics.weepingSisters.lostHuntressBossIntro.lostHuntressBossIntroLine2","Please… I didn’t run…","أرجوك... أنا لم أهرب..."
"cinematics.weepingSisters.lostHuntressBossIntro.lostHuntressBossIntroLine3","LARA: I'm still here!","لارا: ما زلت هنا!"
"cinematics.weepingSisters.meetingBaurus.meetingBaurusLine0","ELLSWORTH: The hunters that escaped will be safe in Sacrament. I just hope we aren’t too late for our... guest.","إلسورث: الصيادون الذين نجوا سيكونون بأمان في ساكرامنت. آمل فقط ألا نكون قد تأخرنا على... ضيفنا."
"cinematics.weepingSisters.meetingBaurus.meetingBaurusLine1","WINNICK: I don’t like it. High walls, poor lines of sight. Good place for an ambush.","وينيك: لا يعجبني هذا المكان. جدران شاهقة، ومجال رؤية رديء. إنه موضع مثالي لكمين."
"cinematics.weepingSisters.meetingBaurus.meetingBaurusLine10","BAURUS: Passing? He was murdered. Poisoned by your nephew.","بوروس: وفاة عادية؟ لقد قُتل غدراً، دس له ابن أخيك السم."
"cinematics.weepingSisters.meetingBaurus.meetingBaurusLine11","WINNICK: “King” Magnus needed his ass wiped until he was nine. You truly believe he could have –","وينيك: 'الملك' ماغنوس كان يحتاج لمن ينظفه حتى سن التاسعة! أتعتقد حقاً أنه كان قادراً على —"
"cinematics.weepingSisters.meetingBaurus.meetingBaurusLine12","BAURUS: Spoiled milk turns rotten. And little boys grow into tyrants.","بوروس: الحليب الفاسد يتعفن، والصبيان الصغار يكبرون ليصبحوا طغاة."
